Date,Close,Daily Return,Volatility (%),Put-Call Ratio
2023-06-22,48.68128204345703,-2.488384611946137,23.11423608976662,3.32
2023-06-23,48.25482177734375,-0.8760251337107117,23.11423608976662,1.14
2023-06-26,48.73690414428711,0.999034602526927,23.11423608976662,1.43
2023-06-27,48.20846939086914,-1.0842599929070662,23.11423608976662,2.8
2023-06-28,48.22700881958008,0.0384567876665409,23.11423608976662,3.5
2023-06-29,48.14356994628906,-0.1730127481120891,23.11423608976662,1.88
2023-06-30,48.71836471557617,1.19391804539708,23.11423608976662,2.05
2023-07-03,49.59910202026367,1.8078137676199808,23.11423608976662,1.04
2023-07-04,49.71961975097656,0.2429836948734554,23.11423608976662,0.49
2023-07-05,48.8574333190918,-1.7340969947137077,23.11423608976662,3.12
2023-07-06,46.89200973510742,-4.022772893426552,23.11423608976662,0.82
2023-07-07,47.37408828735352,1.0280611877574677,23.11423608976662,1.04
2023-07-10,47.49461364746094,0.2544119886304985,23.11423608976662,0.21
2023-07-11,48.19919967651367,1.4835072336468969,23.11423608976662,0.51
2023-07-12,48.73690414428711,1.1155879586844053,23.11423608976662,0.4
2023-07-13,48.80180358886719,0.1331628377295723,23.11423608976662,1.54
2023-07-14,47.54096603393555,-2.583588027921302,23.11423608976662,0.56
2023-07-17,47.24430084228516,-0.6240201165424897,23.11423608976662,5.06
2023-07-18,47.80055236816406,1.1773939204557935,23.11423608976662,0.93
2023-07-19,48.5051383972168,1.4740123160627006,23.11423608976662,1.1
2023-07-20,49.413673400878906,1.8730696039293004,23.11423608976662,1.23
2023-07-21,50.05337142944336,1.294576955197746,23.11423608976662,0.86
2023-07-24,50.7950439453125,1.4817633551710283,23.11423608976662,3.5
2023-07-25,50.37784957885742,-0.8213288818181619,23.11423608976662,1.03
2023-07-26,49.9328498840332,-0.8833241167383488,23.11423608976662,1.52
2023-07-27,50.35931015014648,0.8540675469229431,23.11423608976662,0.57
2023-07-28,50.47056198120117,0.2209161140670712,23.11423608976662,0.3
2023-07-31,51.230770111083984,1.5062406679084983,23.11423608976662,1.32
2023-08-01,50.62816619873047,-1.1762538627603791,23.11423608976662,0.0
2023-08-02,49.23752975463867,-2.7467643971799016,23.11423608976662,2.08
2023-08-03,50.15534973144531,1.864065848510954,23.11423608976662,1.28
2023-08-04,51.51816177368164,2.71718181516718,23.11423608976662,0.77
2023-08-07,51.38837814331055,-0.2519182088468685,23.11423608976662,3.99
2023-08-08,51.13805770874024,-0.4871148761928734,23.11423608976662,0.89
2023-08-09,52.880985260009766,3.4082787445633533,23.11423608976662,1.91
2023-08-10,53.60410690307617,1.3674511537765444,23.11423608976662,1.88
2023-08-11,53.001502990722656,-1.1241748947391494,23.11423608976662,1.31
2023-08-14,52.45451736450195,-1.0320190850369837,23.11423608976662,1.97
2023-08-15,52.009525299072266,-0.8483388805914927,23.11423608976662,1.1
2023-08-16,52.213478088378906,0.3921450698383566,23.11423608976662,1.0
2023-08-17,52.621395111083984,0.7812485159763183,23.11423608976662,2.34
2023-08-18,52.853172302246094,0.4404618894516598,23.11423608976662,1.36
2023-08-21,53.39087677001953,1.017355145115073,23.11423608976662,0.58
2023-08-22,53.75244140625,0.6772030318735967,23.11423608976662,0.53
2023-08-23,52.81608963012695,-1.7419706931007806,23.11423608976662,1.03
2023-08-24,53.001502990722656,0.3510546916558166,23.11423608976662,1.52
2023-08-25,53.14056396484375,0.2623717560338523,23.11423608976662,4.15
2023-08-28,53.66900634765625,0.9944237384497788,23.11423608976662,1.25
2023-08-29,53.64119338989258,-0.0518231278281988,23.11423608976662,0.81
2023-08-30,53.71535873413086,0.1382619206459656,23.11423608976662,0.88
2023-08-31,53.83587646484375,0.224363633703728,23.11423608976662,1.06
2023-09-01,54.59608459472656,1.4120846168061307,23.11423608976662,2.58
2023-09-04,54.4384880065918,-0.2886591397618043,23.11423608976662,2.56
2023-09-05,55.532447814941406,2.0095337846582906,23.11423608976662,0.8
2023-09-06,55.17088317871094,-0.6510871579717858,23.11423608976662,0.64
2023-09-07,55.51390075683594,0.6217366088084653,23.11423608976662,1.68
2023-09-08,55.97745132446289,0.8350171061792588,23.11423608976662,1.29
2023-09-11,56.31119918823242,0.5962183984315805,23.11423608976662,1.83
2023-09-12,56.82109832763672,0.9055021856307022,23.11423608976662,0.77
2023-09-13,56.76547622680664,-0.0978898727183263,23.11423608976662,1.66
2023-09-14,57.73890686035156,1.7148286216354114,23.11423608976662,1.77
2023-09-15,57.82234573364258,0.1445106563808362,23.11423608976662,0.64
2023-09-18,57.47005844116211,-0.609258043773031,23.11423608976662,2.85
2023-09-19,58.44349670410156,1.693818119109891,23.11423608976662,0.65
2023-09-20,58.43411636352539,-0.0160502726653466,23.11423608976662,1.67
2023-09-21,58.04949569702149,-0.6582125142633011,23.11423608976662,1.49
2023-09-22,58.07764053344727,0.0484842048803946,23.11423608976662,1.81
2023-09-25,58.28402328491211,0.355356639094162,23.11423608976662,3.41
2023-09-26,58.07764053344727,-0.3540983271795972,23.11423608976662,2.22
2023-09-27,59.03450393676758,1.64755901674285,23.11423608976662,2.55
2023-09-28,59.681785583496094,1.0964463213273046,23.11423608976662,3.41
2023-09-29,58.45287704467773,-2.059101494373172,23.11423608976662,0.74
2023-10-02,57.73992156982422,-1.2197098088235658,23.11423608976662,0.54
2023-10-03,57.48663711547852,-0.4386643546777424,23.11423608976662,0.74
2023-10-04,56.37030792236328,-1.941893367101588,23.11423608976662,1.07
2023-10-05,56.07011413574219,-0.5325388448020218,23.11423608976662,1.75
2023-10-06,56.604827880859375,0.9536519647930009,23.11423608976662,1.98
2023-10-09,57.58982849121094,1.7401353333761138,23.11423608976662,0.44
2023-10-10,58.058876037597656,0.814462481787559,23.11423608976662,1.63
2023-10-11,57.87125396728516,-0.3231582888221895,23.11423608976662,0.66
2023-10-12,58.3215446472168,0.7780904146058365,23.11423608976662,0.81
2023-10-13,59.25963592529297,1.6084815375700725,23.11423608976662,1.11
2023-10-16,59.15645599365234,-0.1741150279267689,23.11423608976662,4.49
2023-10-17,59.26902770996094,0.1902948958278916,23.11423608976662,0.64
2023-10-18,59.83188247680664,0.9496608744791412,23.11423608976662,1.09
2023-10-19,59.40973663330078,-0.7055533371685296,23.11423608976662,2.38
2023-10-20,58.69678497314453,-1.2000586108584457,23.11423608976662,0.4
2023-10-23,58.44350051879883,-0.4315133349494182,23.11423608976662,1.1
2023-10-24,58.190208435058594,-0.4333964966023229,23.11423608976662,1.07
2023-10-25,58.34968566894531,0.2740619739568295,23.11423608976662,1.24
2023-10-26,58.61235809326172,0.4501693904688908,23.11423608976662,2.65
2023-10-27,59.10017013549805,0.8322682418955729,23.11423608976662,1.08
2023-10-30,59.09078598022461,-0.015878389608559,23.11423608976662,1.21
2023-10-31,59.28778839111328,0.3333893899373663,23.11423608976662,0.95
2023-11-01,59.69116973876953,0.6803784701753468,23.11423608976662,1.75
2023-11-02,60.59173583984375,1.508709085473492,23.11423608976662,3.04
2023-11-03,58.471641540527344,-3.498982608651857,23.11423608976662,0.41
2023-11-06,58.78121566772461,0.5294431950960243,23.11423608976662,0.56
2023-11-07,57.44911575317383,-2.266200008657193,23.11423608976662,0.19
2023-11-08,57.01758575439453,-0.7511516811387287,23.11423608976662,2.27
2023-11-09,57.56168365478516,0.9542633087524122,23.11423608976662,0.49
2023-11-10,58.199588775634766,1.108211366219436,23.11423608976662,1.22
2023-11-13,58.903167724609375,1.2089070795447965,23.11423608976662,1.48
2023-11-14,58.66864013671875,-0.3981578528800211,23.11423608976662,0.99
2023-11-15,58.73431015014648,0.1119337575827605,23.11423608976662,0.47
2023-11-16,57.18644714355469,-2.635364240483784,23.11423608976662,1.2
2023-11-17,57.983829498291016,1.3943554715589723,23.11423608976662,6.38
2023-11-20,59.10017013549805,1.9252620029864165,23.11423608976662,0.66
2023-11-21,59.053260803222656,-0.0793725841530479,23.11423608976662,1.3
2023-11-22,58.0213508605957,-1.7474224599814847,23.11423608976662,0.13
2023-11-23,58.92192840576172,1.5521485312015135,23.11423608976662,1.62
2023-11-24,59.23149871826172,0.5253906667279651,23.11423608976662,1.41
2023-11-27,58.96883392333984,-0.4434545817779467,23.11423608976662,1.26
2023-11-28,59.27840805053711,0.5249792247879803,23.11423608976662,1.83
2023-11-29,57.86187362670898,-2.389629665190196,23.11423608976662,0.94
2023-11-30,58.40596771240234,0.940332643224684,23.11423608976662,1.29
2023-12-01,58.499786376953125,0.1606319837259784,23.11423608976662,1.82
2023-12-04,57.58982849121094,-1.55548924551403,23.11423608976662,2.63
2023-12-05,57.571067810058594,-0.032576379620941,23.11423608976662,1.99
2023-12-06,56.8956413269043,-1.173204716964249,23.11423608976662,3.59
2023-12-07,56.914398193359375,0.032967141274165,23.11423608976662,3.29
2023-12-08,58.06826019287109,2.027363964372641,23.11423608976662,1.68
2023-12-11,58.13392639160156,0.1130844948899145,23.11423608976662,0.46
2023-12-12,57.5147819519043,-1.0650311756453368,23.11423608976662,1.21
2023-12-13,57.56168365478516,0.0815472149752416,23.11423608976662,1.65
2023-12-14,57.60858917236328,0.0814873968236096,23.11423608976662,1.84
2023-12-15,57.814971923828125,0.3582499665932603,23.11423608976662,1.82
2023-12-18,58.49040603637695,1.1682685125899983,23.11423608976662,1.85
2023-12-19,58.15268707275391,-0.5773920656543363,23.11423608976662,0.33
2023-12-20,58.30278015136719,0.2581017080526271,23.11423608976662,6.49
2023-12-21,58.16206741333008,-0.2413482473250683,23.11423608976662,0.41
2023-12-22,58.44350051879883,0.4838774101146414,23.11423608976662,3.24
2023-12-27,58.60297775268555,0.27287419896318,23.11423608976662,1.81
2023-12-28,57.60858917236328,-1.6968226162819788,23.11423608976662,0.67
2023-12-29,57.78682708740234,0.309394688534681,23.11423608976662,0.91
